,id,status,viralParams,pop,tau,phase
80,80,R,R,"[0.6949368452396296, 0.7315124686732943, 0.7315124686732943, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.0475059441406245, 1.0475059441406245, 1.1606714062499994, 1.1026378359374995, 1.2217593749999995, 0.9951306469335933, 1.1026378359374995, 1.1026378359374995, 1.1606714062499994, 1.1026378359374993, 1.1606714062499994, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.0475059441406245, 1.0475059441406245, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 0.9951306469335931, 0.9951306469335931, 0.9951306469335931, 0.9453741145869134, 0.9453741145869133, 0.9453741145869133, 0.8532001384146892, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1026378359374995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995]",20.0,19.0
81,81,S,,[],0,0
82,82,R,R,"[1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 0.9453741145869136, 0.9951306469335933, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 1.1026378359374995, 1.1026378359374995, 0.9951306469335933, 0.9951306469335933, 0.8532001384146897, 0.8532001384146897, 0.8532001384146897, 0.8105401314939551, 0.8105401314939551, 0.8105401314939551, 0.8105401314939551, 0.8532001384146897, 0.8532001384146897, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.7700131249192572, 0.7700131249192572, 0.7700131249192572, 0.810540131493955, 0.810540131493955, 0.8981054088575678, 0.8981054088575678, 0.8532001384146894, 0.9951306469335932, 0.9951306469335932, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.8981054088575678, 0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 1.1606714062499994, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.9453741145869136, 0.8981054088575678, 0.8981054088575678, 0.9951306469335932, 0.9453741145869136, 0.9453741145869136, 0.8532001384146894, 0.8532001384146894, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.9951306469335931, 0.9951306469335931, 0.9951306469335931, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.0475059441406243, 0.9453741145869133, 0.9453741145869133, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136]",29.0,28.0
83,83,S,,[],0.0,77.0
84,84,S,,[],0.0,82.0
85,85,S,,[],0.0,71.0
86,86,S,,[],0.0,62.0
87,87,S,,[],0,0
88,88,S,,[],0.0,71.0
89,89,S,,[],0.0,63.0
90,90,S,,[],0.0,74.0
91,91,S,,[],0.0,64.0
92,92,R,R,"[1.2217593749999995, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.2217593749999998, 1.2217593749999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.5, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.5, 1.5, 1.5, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.4249999999999998, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.35375, 1.4249999999999998, 1.4249999999999998, 1.2860624999999999, 1.2860624999999999, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.5, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.4249999999999998, 1.2217593749999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999999]",12.0,11.0
93,93,S,,[],0,0
94,94,S,,[],0,0
95,95,R,R,"[0.9453741145869136, 0.9951306469335933, 0.9951306469335933, 0.9453741145869137, 0.898105408857568, 0.898105408857568, 0.9453741145869137, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 1.0475059441406247, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.8981054088575681, 0.8981054088575682, 0.8981054088575682, 0.8981054088575682, 0.8981054088575682, 0.8981054088575682, 0.8981054088575682, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.898105408857568, 0.898105408857568, 0.898105408857568, 0.9453741145869137, 0.8105401314939551, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 0.8981054088575678, 0.8981054088575678, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 0.898105408857568, 1.1606714062499996, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 0.9951306469335933, 1.0475059441406245, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 0.9453741145869137, 0.898105408857568, 0.898105408857568, 0.9453741145869137, 0.9453741145869137, 0.9453741145869137, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 0.898105408857568, 0.898105408857568]",6.0,5.0
96,96,S,,[],0,0
97,97,S,,[],0.0,90.0
98,98,S,,[],0,0
99,99,S,,[],0,0
100,100,S,,[],0.0,56.0
101,101,S,,[],0.0,155.0
102,102,S,,[],0.0,70.0
103,103,S,,[],0.0,55.0
104,104,R,R,"[0.9951306469335931, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 0.9951306469335932, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.2860624999999999, 1.2860624999999999, 1.2217593749999995, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.1606714062499996, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.2860624999999997, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 0.9453741145869133, 0.9453741145869133, 0.995130646933593, 0.995130646933593, 1.0475059441406243]",12.0,11.0
105,105,S,,[],0,0
106,106,S,,[],0.0,90.0
107,107,S,,[],0.0,53.0
108,108,S,,[],0,0
109,109,S,,[],0,0
110,110,S,,[],0,0
111,111,S,,[],0.0,73.0
112,112,S,,[],0.0,89.0
113,113,S,,[],0.0,91.0
114,114,S,,[],0.0,5.0
115,115,S,,[],0,0
116,116,S,,[],0,0
117,117,R,R,"[0.9951306469335932, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.0475059441406245, 1.1606714062499994, 1.2217593749999995, 0.8981054088575678, 0.8981054088575678, 0.9453741145869136, 0.8532001384146894, 0.8981054088575678, 0.8981054088575678, 0.9951306469335932, 1.0475059441406245, 0.9951306469335932, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 1.0475059441406245, 0.9951306469335932, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 0.995130646933593, 0.995130646933593, 1.1026378359374993, 1.0475059441406243, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499996, 1.0475059441406247, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1606714062499996, 1.0475059441406247, 1.1606714062499996]",11.0,10.0
118,118,S,,[],0.0,72.0
119,119,S,,[],0,0
120,120,S,,[],0,0
121,121,S,,[],0.0,80.0
122,122,S,,[],0.0,67.0
123,123,S,,[],0.0,88.0
124,124,S,,[],0.0,89.0
125,125,S,,[],0.0,84.0
126,126,R,R,"[1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 0.9951306469335934, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.1026378359374995, 1.2860624999999997, 1.1606714062499994, 1.2217593749999995, 1.1606714062499996, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1026378359374993, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996]",10.0,9.0
127,127,S,,[],0.0,122.0
128,128,S,,[],0.0,61.0
129,129,S,,[],0,0
130,130,R,F,"[0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0014999999999999992, 0.0014999999999999992, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997]",119.0,118.0
131,131,S,,[],0,0
132,132,S,,[],0.0,59.0
133,133,S,,[],0.0,50.0
134,134,S,,[],0.0,73.0
135,135,S,,[],0.0,95.0
136,136,S,,[],0.0,60.0
137,137,S,,[],0,0
138,138,S,,[],0.0,90.0
139,139,S,,[],0.0,82.0
140,140,S,,[],0,0
141,141,S,,[],0.0,78.0
142,142,S,,[],0.0,50.0
143,143,S,,[],0.0,118.0
144,144,S,,[],0,0
145,145,S,,[],0.0,89.0
146,146,S,,[],0,0
147,147,S,,[],0,0
148,148,S,,[],0,0
149,149,S,,[],0,0
150,150,R,R,"[1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1026378359374995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2860624999999999, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.2860624999999999, 1.35375, 1.35375, 1.35375, 1.35375, 1.5, 1.4249999999999998, 1.4249999999999998, 1.1606714062499999, 1.1606714062499999, 1.1026378359374998, 1.1026378359374998, 1.221759375, 1.221759375, 1.221759375, 1.35375, 1.35375, 1.35375, 1.221759375, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999999, 1.2217593749999998, 1.2217593749999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.2860624999999999, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998]",6.0,5.0
